variant,episode,seed,immediate_left_joint_id,immediate_right_joint_id,immediate_left_qpos_m,immediate_right_qpos_m,immediate_left_target_qpos_m,immediate_right_target_qpos_m,immediate_left_qvel,immediate_right_qvel,immediate_left_target_qvel,immediate_right_target_qvel,after_sync_left_joint_id,after_sync_right_joint_id,after_sync_left_qpos_m,after_sync_right_qpos_m,after_sync_left_target_qpos_m,after_sync_right_target_qpos_m,after_sync_left_qvel,after_sync_right_qvel,after_sync_left_target_qvel,after_sync_right_target_qvel,after_obs_left_joint_id,after_obs_right_joint_id,after_obs_left_qpos_m,after_obs_right_qpos_m,after_obs_left_target_qpos_m,after_obs_right_target_qpos_m,after_obs_left_qvel,after_obs_right_qvel,after_obs_left_target_qvel,after_obs_right_target_qvel,left_link6_x_m,left_link6_y_m,left_link6_z_m,right_link6_x_m,right_link6_y_m,right_link6_z_m
no_qpos_random,1,209652396,12,14,9.823205715520089e-08,-1.7885238179360385e-08,0.0,0.0,-5.329024497768842e-05,9.828610927797854e-06,0.0,0.0,12,14,9.823205715520089e-08,-1.7885238179360385e-08,0.0,0.0,-5.329024497768842e-05,9.828610927797854e-06,0.0,0.0,12,14,9.823205715520089e-08,-1.7885238179360385e-08,0.0,0.0,-5.329024497768842e-05,9.828610927797854e-06,0.0,0.0,0.2859553098678589,0.28412729501724243,1.0592494010925293,0.2757651209831238,-0.29926013946533203,1.0821245908737183
no_qpos_random,2,398764591,12,14,1.156246582922904e-07,6.187070766827674e-08,0.0,0.0,-6.462678720708936e-05,-2.9396480385912582e-05,0.0,0.0,12,14,1.156246582922904e-07,6.187070766827674e-08,0.0,0.0,-6.462678720708936e-05,-2.9396480385912582e-05,0.0,0.0,12,14,1.156246582922904e-07,6.187070766827674e-08,0.0,0.0,-6.462678720708936e-05,-2.9396480385912582e-05,0.0,0.0,0.2873556911945343,0.28399524092674255,1.0618689060211182,0.281473845243454,-0.30732080340385437,1.0763264894485474
no_qpos_random,3,924231285,12,14,-6.016866649360963e-08,-1.518003500677878e-09,0.0,0.0,3.509811358526349e-05,-1.919896931212861e-06,0.0,0.0,12,14,-6.016866649360963e-08,-1.518003500677878e-09,0.0,0.0,3.509811358526349e-05,-1.919896931212861e-06,0.0,0.0,12,14,-6.016866649360963e-08,-1.518003500677878e-09,0.0,0.0,3.509811358526349e-05,-1.919896931212861e-06,0.0,0.0,0.28618133068084717,0.2969993054866791,1.058597445487976,0.28211331367492676,-0.29991331696510315,1.073561668395996
no_qpos_random,4,1478610112,12,14,-7.388159861676513e-09,-1.8005065882675808e-08,0.0,0.0,3.3163378247991204e-06,9.887477062875405e-06,0.0,0.0,12,14,-7.388159861676513e-09,-1.8005065882675808e-08,0.0,0.0,3.3163378247991204e-06,9.887477062875405e-06,0.0,0.0,12,14,-7.388159861676513e-09,-1.8005065882675808e-08,0.0,0.0,3.3163378247991204e-06,9.887477062875405e-06,0.0,0.0,0.28127235174179077,0.29354533553123474,1.064670443534851,0.2757648825645447,-0.2992601692676544,1.0821253061294556
no_qpos_random,5,441365315,12,14,-1.3868007897599455e-07,-2.6552775977961574e-08,0.0,0.0,7.201910193543881e-05,1.8258997442899272e-05,0.0,0.0,12,14,-1.3868007897599455e-07,-2.6552775977961574e-08,0.0,0.0,7.201910193543881e-05,1.8258997442899272e-05,0.0,0.0,12,14,-1.3868007897599455e-07,-2.6552775977961574e-08,0.0,0.0,7.201910193543881e-05,1.8258997442899272e-05,0.0,0.0,0.28971731662750244,0.2986117899417877,1.0601602792739868,0.2771066427230835,-0.29647397994995117,1.0798883438110352
no_qpos_random,6,1537364731,12,14,1.630161960974874e-08,-8.767829129396887e-09,0.0,0.0,3.271697096352e-06,9.860977115749847e-06,0.0,0.0,12,14,1.630161960974874e-08,-8.767829129396887e-09,0.0,0.0,3.271697096352e-06,9.860977115749847e-06,0.0,0.0,12,14,1.630161960974874e-08,-8.767829129396887e-09,0.0,0.0,3.271697096352e-06,9.860977115749847e-06,0.0,0.0,0.28127235174179077,0.29354533553123474,1.0646703243255615,0.2757648825645447,-0.2992601692676544,1.0821253061294556
no_qpos_random,7,192771779,12,14,1.7088299664180795e-09,-5.275066428112041e-08,0.0,0.0,3.317857590445783e-06,2.7615667931968346e-05,0.0,0.0,12,14,1.7088299664180795e-09,-5.275066428112041e-08,0.0,0.0,3.317857590445783e-06,2.7615667931968346e-05,0.0,0.0,12,14,1.7088299664180795e-09,-5.275066428112041e-08,0.0,0.0,3.317857590445783e-06,2.7615667931968346e-05,0.0,0.0,0.28127241134643555,0.29354536533355713,1.064670443534851,0.27678442001342773,-0.2925910949707031,1.0767463445663452
no_qpos_random,8,1491434855,12,14,1.7150583175862266e-09,4.257431029941472e-08,0.0,0.0,3.3182632250827737e-06,-1.5363655620603822e-05,0.0,0.0,12,14,1.7150583175862266e-09,4.257431029941472e-08,0.0,0.0,3.3182632250827737e-06,-1.5363655620603822e-05,0.0,0.0,12,14,1.7150583175862266e-09,4.257431029941472e-08,0.0,0.0,3.3182632250827737e-06,-1.5363655620603822e-05,0.0,0.0,0.28127241134643555,0.29354536533355713,1.064670443534851,0.27871474623680115,-0.30585986375808716,1.0795412063598633
no_qpos_random,9,1819583497,12,14,1.7118981787689336e-09,2.9347440033689054e-08,0.0,0.0,3.3190044632647187e-06,-2.3084414351615123e-05,0.0,0.0,12,14,1.7118981787689336e-09,2.9347440033689054e-08,0.0,0.0,3.3190044632647187e-06,-2.3084414351615123e-05,0.0,0.0,12,14,1.7118981787689336e-09,2.9347440033689054e-08,0.0,0.0,3.3190044632647187e-06,-2.3084414351615123e-05,0.0,0.0,0.28127241134643555,0.29354536533355713,1.064670443534851,0.2852328419685364,-0.30107998847961426,1.075809359550476
no_qpos_random,10,530702035,12,14,1.7211787550763802e-09,-1.5703975009273563e-08,0.0,0.0,3.3185406209668145e-06,9.90385433397023e-06,0.0,0.0,12,14,1.7211787550763802e-09,-1.5703975009273563e-08,0.0,0.0,3.3185406209668145e-06,9.90385433397023e-06,0.0,0.0,12,14,1.7211787550763802e-09,-1.5703975009273563e-08,0.0,0.0,3.3185406209668145e-06,9.90385433397023e-06,0.0,0.0,0.28127241134643555,0.29354536533355713,1.064670443534851,0.2757648825645447,-0.2992601692676544,1.0821253061294556
